timestamp,OPEN_UNICORN_HORNS,HIGH_UNICORN_HORNS,LOW_UNICORN_HORNS,CLOSE_UNICORN_HORNS,VOLUME_UNICORN_HORNS,,OPEN_ELVEN_WINE,HIGH_ELVEN_WINE,LOW_ELVEN_WINE,CLOSE_ELVEN_WINE,VOLUME_ELVEN_WINE,,OPEN_VAMPIRE_BLOOD,HIGH_VAMPIRE_BLOOD,LOW_VAMPIRE_BLOOD,CLOSE_VAMPIRE_BLOOD,VOL_VAMPIRE_BLOOD,,OPEN_PHOENIX_FEATHERS,HIGH_PHOENIX_FEATHERS,LOW_PHOENIX_FEATHERS,CLOSE_PHOENIX_FEATHERS,VOL_PHOENIX_FEATHERS,,AJOY,ARAVIND,KEVIN,LAKSHMAN,SASTIKAA,SHASHWAT
106,5005.615241,5007.454846,5003.254804,5005.742386,5842,,99.57409425,99.75068413,98.00554991,98.06278611,970.0367257,,331.0985899,331.0985899,330.2252791,330.2252791,709,,223.3537746,223.5667367,222.3338548,222.5405577,777,,0,0,0,0,0,-1
107,5005.742386,5005.746493,4992.603104,4994.168722,5931,,98.06278611,98.08676748,97.67754582,97.75742559,1114.693097,,330.2252791,331.0218232,330.2252791,331.0218232,287,,222.6074945,224.5121297,222.4704416,224.4945943,186,,0,0,0,0,0,0
108,4994.168722,5007.23082,4992.879845,5006.041734,6141,,97.75742559,97.87854923,97.46564432,97.64984937,860.0531173,,331.0218232,331.0218232,330.2276474,330.2276474,426,,224.2898153,225.4047813,224.074513,225.2196871,685,,0,0,0,0,0,0
109,5006.041734,5010.231345,5005.257304,5008.054855,8154,,97.64984937,97.97984455,97.54560056,97.91928829,6765.825132,,330.2276474,330.7436271,330.2276474,330.7436271,386,,224.5500432,226.7381919,224.2825537,226.2195312,952,,1,1,0,0,0,0
110,5008.054855,5009.45469,4988.377006,4989.174135,10925,,97.91928829,99.3058223,97.88484,99.19024024,849.7576982,,330.7436271,337.9785654,330.7436271,337.9785654,299,,226.0919976,226.3667401,225.7537407,226.0393651,217,,0,0,0,0,0,0
111,4989.174135,4996.89119,4987.729851,4994.524104,5575,,99.19024024,99.25766035,98.55540449,98.70628127,850.2151175,,337.9785654,338.6819349,337.9785654,338.6819349,173,,226.148301,226.2621021,225.2542743,225.3706912,474,,0,0,0,0,0,0
112,4994.524104,5004.877096,4992.051742,5004.173129,4273,,98.70628127,98.948799,98.58428783,98.87421209,1023.588237,,338.6819349,339.1913296,338.6819349,339.1913296,254,,225.4204403,227.0803743,225.0232432,227.0792511,816,,0,0,0,0,0,-1
113,5004.173129,5005.569256,4989.089506,4990.282891,9817,,98.87421209,99.01356778,98.83412425,98.84733279,6387.743655,,339.1913296,339.1913296,338.4437567,338.4437567,878,,227.7279737,228.3926441,225.6307107,225.9094387,274,,0,0,0,0,0,1
114,4990.282891,5009.893876,4989.199752,5007.958813,8058,,98.84733279,99.02974079,97.45355694,97.53940529,1108.612165,,338.4437567,338.4437567,338.1273154,338.1273154,514,,225.1591394,227.1365807,224.7499683,226.817171,201,,0,0,0,0,0,0
115,5007.958813,5008.194852,5004.02272,5005.162113,5262,,97.53940529,97.57814945,96.98480752,97.06188677,868.8006014,,338.1273154,338.1273154,337.6632524,337.6632524,770,,226.5942359,228.8223281,226.3103359,228.3416704,959,,0,0,0,0,0,0
116,5005.162113,5005.528605,4994.922813,4995.028351,5071,,97.06188677,97.32703121,96.96988797,97.22327117,932.1092858,,337.6632524,337.6632524,336.9632608,336.9632608,144,,229.1086942,231.1917526,228.972635,231.0602262,217,,0,0,0,0,0,0
117,4995.028351,5015.826662,4993.406639,5014.759148,14859,,97.22327117,97.28002757,96.89320142,96.91506261,1127.008556,,336.9632608,337.1906048,336.9632608,337.1906048,527,,230.5090557,230.6467021,228.0614615,228.2945643,276,,0,0,0,0,0,0
118,5014.759148,5015.827754,4999.045723,5000.334085,434,,96.91506261,97.34093158,96.84421125,97.28887102,1090.506952,,337.1906048,337.1906048,336.275661,336.275661,716,,228.403466,228.6556582,228.0270592,228.0500969,552,,0,0,0,0,0,0
119,5000.334085,5007.255429,4999.239134,5006.907847,7007,,97.28887102,97.32561872,96.85270183,96.97955412,1158.228023,,336.275661,336.275661,336.0612902,336.0612902,597,,227.9136209,227.9551621,226.6693931,226.7743773,917,,0,0,0,0,0,0
120,5006.907847,5007.308102,4987.073884,4989.068901,11031,,96.97955412,96.98050455,96.84651723,96.96838134,1014.324515,,336.0612902,337.0211212,336.0612902,337.0211212,640,,226.7344314,227.7592028,226.7289951,227.4486311,763,,0,0,0,0,-1,0
121,4989.068901,5004.672547,4987.227323,5002.261452,2361,,96.96838134,97.48877754,96.79880273,97.35421927,5085.610731,,337.0211212,337.0211212,336.6352999,336.6352999,500,,227.5546647,228.2509804,223.7987986,223.928414,670,,0,0,0,0,0,0
122,5002.261452,5003.381577,4992.944766,4995.355106,4744,,97.35421927,99.45100953,97.30121579,99.27109961,1125.160468,,336.6352999,336.6352999,336.1134778,336.1134778,828,,224.0170886,224.8290405,223.7813484,224.3567591,909,,0,0,0,0,0,0
123,4995.355106,4996.308874,4985.512659,4985.849104,14250,,99.27109961,99.31260332,98.71546965,98.83106824,7524.803668,,336.1134778,336.1134778,336.0653386,336.0653386,125,,223.939038,225.1290449,223.6920876,224.9435134,833,,0,0,0,0,0,0
124,4985.849104,5004.305274,4984.180484,5004.190089,4290,,98.83106824,98.98970398,98.6253207,98.75608006,8526.984468,,336.0653386,337.0574197,336.0653386,337.0574197,464,,224.7652415,225.2043023,222.4231971,222.7250979,322,,0,0,0,0,0,0
125,5004.190089,5005.08316,4998.370385,4998.916429,1183,,98.75608006,98.94210566,98.53049407,98.57969149,6655.96585,,337.0574197,337.6331258,337.0574197,337.6331258,509,,222.1064305,223.062691,221.9901654,222.9610386,134,,0,0,0,-1,0,0
126,4998.916429,5013.017743,4997.987162,5012.109583,12209,,98.57969149,98.75566233,96.6442893,96.81955424,1081.340145,,337.6331258,338.5362571,337.6331258,338.5362571,255,,222.7332082,222.8065176,221.9641475,222.0029437,386,,0,0,-1,0,0,0
127,5012.109583,5013.705019,4988.808747,4988.995191,11104,,96.81955424,96.88685804,96.31247737,96.39244101,1075.285451,,338.5362571,338.5362571,331.419061,331.419061,223,,223.0303971,223.2285144,220.9337866,221.259846,990,,0,0,0,0,0,0
128,4988.995191,5001.888025,4988.660974,5001.106679,1206,,96.39244101,96.8829412,96.23025277,96.87114298,833.5490943,,331.419061,331.419061,331.1638573,331.1638573,358,,221.9442576,223.5867369,221.6577603,223.0805295,728,,0,0,0,0,0,0
129,5001.106679,5012.187567,4999.965799,5009.691911,9791,,96.87114298,97.05535224,96.50103407,96.56301214,910.4859578,,331.1638573,331.8885976,331.1638573,331.8885976,728,,222.3565209,222.426423,221.1522337,221.1776341,148,,0,0,0,0,0,0
130,5009.691911,5009.855367,5005.108202,5007.047553,7147,,96.56301214,96.59576503,96.03268872,96.0817649,6033.772423,,331.8885976,332.0052848,331.8885976,332.0052848,942,,220.8933954,221.2857341,220.2771105,220.442856,345,,0,0,0,0,0,0
131,5007.047553,5010.786488,5005.56239,5009.848832,9948,,96.0817649,96.19581513,95.64801044,95.80846764,8202.559684,,332.0052848,332.0052848,331.0310715,331.0310715,393,,220.4618718,221.1634883,219.8777583,220.6102522,412,,0,0,0,0,0,0
132,5009.848832,5012.20626,4999.316245,5000.851548,951,,95.80846764,95.93014129,95.49560366,95.50903548,6869.122362,,331.0310715,331.5542309,331.0310715,331.5542309,611,,221.1539422,221.4957368,220.595278,220.8849502,888,,0,0,0,0,0,-1
133,5000.851548,5020.18144,5000.225074,5018.243908,18343,,95.50903548,95.64222071,94.12201369,94.25412851,794.225079,,331.5542309,331.5542309,330.750959,330.750959,472,,220.7059728,220.8045704,217.2647032,217.9696568,273,,0,0,0,0,0,0
134,5018.243908,5020.026666,5004.236194,5004.540748,4640,,94.25412851,94.27234349,94.11416844,94.11800816,7372.54163,,330.750959,330.9245212,330.750959,330.9245212,975,,217.3865524,220.6606376,217.1960747,220.3140598,762,,0,0,0,0,0,0
135,5004.540748,5006.06227,4999.645467,5002.026572,2126,,94.11800816,94.20719437,92.40740013,92.43924738,1056.034878,,330.9245212,330.9245212,330.4221888,330.4221888,203,,220.5656365,220.643631,218.4014953,218.5736552,104,,1,1,0,0,0,0
136,5002.026572,5018.727785,5001.450983,5017.185535,17285,,92.43924738,92.48077741,92.30297134,92.45024238,804.6637237,,330.4221888,336.4943157,330.4221888,336.4943157,548,,219.0815125,219.4429077,217.6695307,217.7703029,405,,0,0,0,0,0,1
137,5017.185535,5018.963159,5002.868332,5005.171803,5271,,92.45024238,92.95423851,92.34146384,92.83553661,1045.09097,,336.4943157,336.4943157,335.953053,335.953053,569,,218.0973781,218.3279451,217.2982838,217.5967819,663,,0,0,0,0,0,0
138,5005.171803,5011.85676,5005.027819,5011.729225,11829,,92.83553661,92.84896529,92.41341858,92.54019377,748.5950363,,335.953053,335.953053,335.5401147,335.5401147,689,,217.9590639,218.3314193,217.6485755,217.8781273,766,,0,0,0,0,0,0
139,5011.729225,5014.114714,5007.643773,5009.646032,9746,,92.54019377,92.87496424,92.37561015,92.75528547,921.6096712,,335.5401147,336.3404308,335.5401147,336.3404308,452,,217.4843306,219.1717639,216.9109801,218.8988559,493,,0,0,0,0,0,0
140,5009.646032,5010.248051,5004.532089,5004.714862,4814,,92.75528547,92.91898937,92.58285536,92.7682998,1002.172552,,336.3404308,337.0021308,336.3404308,337.0021308,852,,219.058877,219.489353,218.3589608,218.7359665,745,,0,0,0,0,0,0
141,5004.714862,5006.844673,4995.576246,4996.473538,3626,,92.7682998,92.90791281,92.68616087,92.89440816,740.4880599,,337.0021308,337.0021308,336.1151017,336.1151017,127,,219.6508853,219.6744749,217.0539121,217.2210525,226,,0,0,0,0,0,0
142,4996.473538,4996.533716,4994.917437,4995.515706,4584,,92.89440816,93.39549778,92.77551194,93.32348614,859.6737455,,336.1151017,337.0445306,336.1151017,337.0445306,229,,216.8293609,217.1218315,216.765936,217.1150487,863,,0,0,0,0,0,0
143,4995.515706,5000.394614,4994.155499,4999.403764,696,,93.32348614,93.44071097,93.09476476,93.19029838,8113.165562,,337.0445306,337.0445306,337.0253714,337.0253714,713,,216.8276143,217.7806514,216.2859471,217.3165646,797,,0,0,0,0,0,0
144,4999.403764,4999.759842,4992.697783,4993.211838,6888,,93.19029838,93.35054111,91.63216766,91.76008154,1063.731698,,337.0253714,337.0253714,336.6525262,336.6525262,865,,216.9684787,217.7701173,216.6166104,217.3822317,175,,0,0,0,0,0,0
145,4993.211838,5007.338174,4991.193132,5006.146725,6246,,91.76008154,91.78149357,91.36604857,91.4710941,1018.794183,,336.6525262,336.6525262,336.5754225,336.5754225,404,,216.9436539,217.9055855,216.8445396,217.7133656,483,,0,0,0,0,0,0
146,5006.146725,5010.924967,5005.263327,5008.625962,8725,,91.4710941,91.71303711,91.36425914,91.69736137,1037.900142,,336.5754225,336.5754225,336.0069785,336.0069785,823,,217.9147528,217.9610295,217.5232126,217.7092559,501,,0,0,0,0,0,0
147,5008.625962,5010.170797,5006.555252,5007.767523,7867,,91.69736137,92.0705085,91.54698043,92.06545104,1009.164437,,336.0069785,336.0069785,335.9159937,335.9159937,763,,218.1409466,218.9620315,218.044844,218.3376267,898,,0,0,0,0,0,0
148,5007.767523,5009.59574,5004.711737,5006.291536,6391,,92.06545104,92.20995604,91.90580841,92.11953376,6285.678346,,335.9159937,336.5350458,335.9159937,336.5350458,473,,217.9971034,218.7223872,217.8583426,218.5508937,413,,0,0,0,0,0,0
149,5006.291536,5011.503105,5004.910193,5009.481096,9581,,92.11953376,92.51859108,92.00278684,92.43019878,6436.015419,,336.5350458,336.9635672,336.5350458,336.9635672,611,,219.0307734,219.277572,218.6927315,219.030107,174,,0,0,0,0,0,0
150,5009.481096,5009.525971,4987.365193,4988.550581,11549,,92.43019878,93.94502841,92.34061896,93.8641574,1070.942575,,336.9635672,336.9635672,336.4946699,336.4946699,804,,219.1924023,219.9750276,217.7696705,217.8079203,533,,0,0,0,0,0,0
151,4988.550581,5010.654171,4987.287897,5010.025193,10125,,93.8641574,93.86841914,93.77360566,93.82144361,1006.280792,,336.4946699,336.4946699,336.1799231,336.1799231,966,,217.7411315,219.1570541,217.477421,218.925759,741,,-1,-1,0,0,0,0
152,5010.025193,5012.125007,4988.708018,4991.134618,8965,,93.82144361,94.03593135,93.81752992,94.01371356,1214.526365,,336.1799231,336.4688586,336.1799231,336.4688586,405,,218.6915721,219.0245542,218.423431,219.0062535,308,,0,0,0,0,0,0
153,4991.134618,5003.614013,4988.871587,5001.374881,1474,,94.01371356,94.47845913,93.96010874,94.43774897,982.690683,,336.4688586,336.5717411,336.4688586,336.5717411,868,,218.9980633,219.1176656,218.6514974,218.9404204,179,,0,0,0,0,1,0
154,5001.374881,5003.800333,4994.228449,4995.562099,4537,,94.43774897,94.59367646,94.36939821,94.48182217,859.7171852,,336.5717411,336.9172275,336.5717411,336.9172275,486,,218.9226222,219.1451936,216.0584355,216.2475189,583,,0,0,1,0,0,0
155,4995.562099,5002.991412,4994.909056,5002.765842,2865,,94.48182217,94.56207139,94.02070985,94.17559882,932.7061305,,336.9172275,337.0728833,336.9172275,337.0728833,229,,216.0792125,216.7332985,216.0312033,216.6474964,958,,0,0,1,1,0,0
156,5002.765842,5010.619895,5000.67362,5008.356173,8456,,94.17559882,94.38446676,94.0209737,94.34850468,7345.296331,,337.0728833,342.8730046,337.0728833,342.8730046,118,,215.8801537,217.0415767,215.716334,216.9978113,112,,0,0,0,1,0,0
157,5008.356173,5009.92034,4990.711734,4992.665425,7434,,94.34850468,94.70227471,94.25810439,94.68521648,8360.555939,,342.8730046,348.739921,342.8730046,348.739921,172,,216.7978678,216.9245143,215.8728464,216.1391912,133,,0,0,0,0,0,0
158,4992.665425,4992.844686,4987.776875,4988.477394,11622,,94.68521648,96.53315106,94.65092968,96.5331335,841.5102609,,348.739921,348.739921,348.349879,348.349879,881,,216.7966945,217.0551723,215.0774413,215.684706,750,,0,0,0,0,0,0
159,4988.477394,5002.470993,4987.756121,5001.890839,1990,,96.5331335,96.64040036,96.49039721,96.50599666,889.2496859,,348.349879,348.7399021,348.349879,348.7399021,599,,216.0252396,216.0888404,215.9777788,216.0415883,164,,0,0,0,0,0,0
160,5001.890839,5011.178163,5000.198628,5010.195768,10295,,96.50599666,96.64238719,96.00611498,96.18635682,977.6090745,,348.7399021,348.8961558,348.7399021,348.8961558,666,,215.8260306,218.2127291,215.475584,217.8933067,820,,1,0,0,0,0,0
161,5010.195768,5011.501126,5000.952674,5001.967811,2067,,96.18635682,96.68237869,96.09963339,96.60539351,994.3728502,,348.8961558,348.8961558,348.3740363,348.3740363,120,,217.9634483,218.4238088,217.289292,217.3087771,396,,0,0,0,0,0,0
162,5001.967811,5003.729226,4996.303205,4998.466769,1633,,96.60539351,96.67361125,96.03808059,96.12294132,1191.51875,,348.3740363,349.2346286,348.3740363,349.2346286,749,,216.4577701,217.6841458,216.1570933,217.4263318,962,,0,0,0,0,0,0
163,4998.466769,5009.72679,4995.999313,5008.441801,8541,,96.12294132,96.17096284,95.6500375,95.76458821,1075.587299,,349.2346286,349.2346286,348.7948039,348.7948039,309,,217.3996636,219.6251311,217.3651028,219.2088857,464,,0,0,0,0,0,0
164,5008.441801,5008.821723,4999.73048,4999.812884,287,,95.76458821,95.87071344,95.51848097,95.57154869,1123.913916,,348.7948039,348.7948039,347.9366733,347.9366733,347,,218.3218554,219.9699017,218.2996965,219.7843174,177,,0,0,0,0,0,0
165,4999.812884,5003.573532,4997.441733,5003.333426,3433,,95.57154869,95.7238537,95.33784521,95.51813101,920.9597211,,347.9366733,347.9366733,347.6664742,347.6664742,158,,219.9186601,220.0709737,219.0950668,219.3485555,314,,0,0,0,0,0,0
166,5003.333426,5003.404781,4989.428127,4991.786479,8313,,95.51813101,95.59128012,95.31636124,95.33246252,4486.243223,,347.6664742,347.6664742,347.3819873,347.3819873,361,,219.0511141,219.3640434,218.4031466,218.8814875,312,,1,1,0,0,0,0
167,4991.786479,4992.523855,4984.900455,4987.088471,13011,,95.33246252,95.51714693,94.01287922,94.18058179,802.0640281,,347.3819873,355.1874675,347.3819873,355.1874675,945,,218.8264183,219.4378511,218.2353694,218.4473275,345,,1,1,0,0,0,0
168,4987.088471,4989.447334,4984.824759,4987.246116,12853,,94.18058179,94.34266405,94.04373637,94.1349334,1048.805391,,355.1874675,362.3677498,355.1874675,362.3677498,821,,219.2592338,219.9002568,217.6089698,217.7650684,364,,0,0,0,0,0,0
169,4987.246116,5002.619525,4986.364232,5000.856291,956,,94.1349334,94.30762294,94.01402316,94.28497203,1005.914126,,362.3677498,362.3677498,361.8724129,361.8724129,735,,218.0180744,218.0707218,216.893329,217.4889829,182,,0,0,1,0,0,0
170,5000.856291,5003.404454,5000.091397,5001.068173,1168,,94.28497203,94.41877698,93.90382282,93.98805913,777.8450848,,361.8724129,362.3530387,361.8724129,362.3530387,790,,217.2115305,217.7632234,217.0128564,217.6653588,615,,0,0,0,1,0,0
171,5001.068173,5002.371176,4998.973548,5000.170523,270,,93.98805913,94.33225009,93.85766175,94.28986515,760.5308999,,362.3530387,367.8327867,362.3530387,367.8327867,959,,218.2942772,218.4126766,216.5243086,216.7144167,840,,0,0,0,0,0,0
172,5000.170523,5010.976554,4997.7484,5009.095919,9195,,94.28986515,94.57622055,94.25198753,94.47228285,1183.876081,,367.8327867,367.8327867,366.7541993,366.7541993,827,,217.2627503,217.5703284,215.3179331,216.0846615,845,,0,0,0,0,0,0
173,5009.095919,5018.025205,5007.224781,5015.885416,15985,,94.47228285,94.9313383,94.35999226,94.82583938,943.6605501,,366.7541993,366.7541993,365.9113368,365.9113368,578,,215.723867,215.8198957,213.2491795,213.7252442,436,,0,0,0,0,0,0
174,5015.885416,5018.046365,5008.472675,5008.523362,8623,,94.82583938,95.26057377,94.68039799,95.14286317,10130.56339,,365.9113368,365.9113368,364.9584822,364.9584822,540,,213.1989828,213.2538394,211.792986,212.0312477,787,,0,0,0,0,0,0
175,5008.523362,5018.055395,5007.962926,5016.36879,16468,,95.14286317,96.96629467,94.95959498,96.90790449,1149.913197,,364.9584822,364.9584822,364.0661853,364.0661853,630,,212.8312499,213.1122441,209.9959769,210.4419842,201,,0,0,0,0,0,0
176,5016.36879,5018.566776,4999.067849,4999.279932,820,,96.90790449,97.24078904,96.86997064,97.1112401,908.9720369,,364.0661853,364.6825395,364.0661853,364.6825395,497,,210.4351901,211.4402595,210.1094325,211.2937359,496,,0,0,0,0,0,0
177,4999.279932,5001.556747,4997.72656,5000.138322,238,,97.1112401,97.40069559,97.00919577,97.3017369,1080.639612,,364.6825395,365.0609631,364.6825395,365.0609631,911,,212.4810359,212.6583284,212.4298325,212.450021,228,,0,0,0,0,0,0
178,5000.138322,5003.838079,4998.627457,5003.689391,3789,,97.3017369,97.46808611,96.86285857,96.97806467,977.6570907,,365.0609631,365.1808656,365.0609631,365.1808656,273,,212.8222145,213.2852431,212.6503801,213.1839221,717,,0,0,0,0,0,0
179,5003.689391,5005.814556,4988.791815,4989.646586,10453,,96.97806467,97.24436637,96.81240558,97.12085044,7028.339829,,365.1808656,365.7768742,365.1808656,365.7768742,992,,213.0803792,213.3915449,209.8928505,210.3671912,645,,0,0,0,0,0,0
180,4989.646586,5004.156148,4989.482821,5003.240631,3340,,97.12085044,98.82579328,97.04397367,98.65478759,1056.597861,,365.7768742,365.9725773,365.7768742,365.9725773,540,,210.0889244,210.6005927,209.044966,209.3031214,508,,0,0,0,0,0,0
181,5003.240631,5005.258387,4989.418295,4990.605301,9494,,98.65478759,98.73856844,98.46549674,98.54207993,964.8315164,,365.9725773,366.2544208,365.9725773,366.2544208,949,,208.8410557,211.5086392,208.3901591,211.2664189,713,,0,0,0,0,0,0
182,4990.605301,5001.659365,4989.671234,5000.945898,1045,,98.54207993,99.06085994,98.48173474,98.92220123,1035.155133,,366.2544208,366.2544208,366.1974115,366.1974115,769,,211.5265201,211.7918289,209.1661628,209.2605841,871,,-1,-1,0,0,0,0
183,5000.945898,5011.248238,5000.356663,5008.945388,9045,,98.92220123,99.27315029,98.87517991,99.15992791,954.2391267,,366.1974115,366.1974115,357.6622535,357.6622535,573,,209.2679346,210.2598621,209.2215858,210.2250324,602,,0,0,0,0,0,0
184,5008.945388,5013.827592,5007.513423,5013.029496,13129,,99.15992791,99.68644341,99.11602813,99.57766988,1037.475715,,357.6622535,358.437142,357.6622535,358.437142,900,,210.3609428,211.0239925,210.2618243,210.7820536,337,,0,0,0,0,0,0
185,5013.029496,5015.411827,5009.01571,5011.115017,11215,,99.57766988,99.6028727,99.1533285,99.1618813,1097.59787,,358.437142,358.437142,357.6133133,357.6133133,284,,211.2748007,212.3292641,211.1856423,211.6294864,391,,0,0,0,0,0,0
186,5011.115017,5011.602969,5009.081836,5010.824698,10924,,99.1618813,99.57890825,98.98808548,99.44002852,859.9181043,,357.6133133,357.6133133,357.558474,357.558474,549,,210.9463372,211.5482532,210.708968,211.4427042,178,,0,0,0,0,0,0
187,5010.824698,5012.783447,4983.389021,4985.467801,14632,,99.44002852,99.51326056,98.84835079,98.97162921,1006.491482,,357.558474,357.8202892,357.558474,357.8202892,678,,212.358248,212.7533156,211.1932651,211.4418761,363,,0,0,0,0,0,0
188,4985.467801,5005.061433,4984.096996,5003.315382,3415,,98.97162921,99.13727146,98.45197181,98.6127653,1057.116376,,357.8202892,357.8202892,357.6883722,357.6883722,800,,212.1656408,213.0291853,212.0748457,212.3616727,148,,0,0,0,0,0,0
189,5003.315382,5007.898346,5003.019189,5007.527198,7627,,98.6127653,98.64520076,98.44765408,98.53027476,888.2255634,,357.6883722,358.6118839,357.6883722,358.6118839,442,,212.4387563,212.6650681,211.9144247,211.9634528,945,,0,0,0,0,0,0
190,5007.527198,5007.962674,4995.051435,4997.000531,3099,,98.53027476,98.69694788,98.41111902,98.63598931,8708.561733,,358.6118839,359.3869617,358.6118839,359.3869617,331,,212.0352599,212.2530095,210.4427572,210.465329,779,,0,0,0,0,0,0
